id_cliente,idade,renda_anual,divida_atual,historico_pagamento,score_externo,inadimplente
13674,27,15905,4277,0.0,465,0
13675,41,48577,33138,52.1,661,0
13676,50,73137,15303,66.8,696,1
13677,46,15000,274,26.7,396,0
13678,33,97991,29596,68.5,522,0
13679,32,63213,43564,51.6,591,0
13680,43,15644,8516,46.9,317,0
13681,34,17866,61742,8.8,252,1
13682,44,33149,8628,39.0,431,0
13683,40,81847,5184,61.5,573,1
13684,33,107292,17906,58.6,543,1
13685,18,73610,8445,55.4,509,1
13686,63,32557,40567,43.8,862,0
13687,52,30447,20928,0.0,200,1
13688,42,45049,2952,61.8,417,0
13689,18,15627,40104,0.0,847,0
13690,36,21755,49195,31.3,752,0
13691,43,19551,6505,0.0,421,0
13692,35,56496,27375,9.4,572,0
13693,43,48305,11712,0.0,577,0
13694,18,53180,36726,45.8,745,0
13695,41,20094,57004,4.9,395,1
13696,35,31243,41622,31.3,700,0
13697,40,40942,5147,10.8,200,1
13698,18,15000,11748,38.0,356,0
13699,21,36222,52731,45.7,630,0
13700,44,15418,2749,9.8,391,0
13701,37,32035,29962,25.1,911,0
13702,51,76409,11679,87.2,662,1
13703,37,25045,9173,0.0,532,0
13704,31,65106,12135,68.1,519,1
13705,37,56761,14872,24.1,536,0
13706,27,25982,22167,0.0,689,0
13707,51,15000,41900,24.1,786,0
13708,25,9186,54674,0.0,257,1
13709,27,38958,33378,40.2,764,0
13710,41,33928,8554,13.4,460,0
13711,24,76814,26647,26.9,622,0
13712,24,93126,1250,62.4,702,1
13713,59,15000,42517,0.0,689,0
13714,40,18242,7400,43.8,336,0
13715,23,32917,35975,35.0,692,0
13716,42,16167,57738,40.9,321,1
13717,39,67819,28464,73.6,608,1
13718,25,94467,574,54.2,447,1
13719,18,31792,8587,16.9,434,0
13720,24,98681,22070,60.0,567,1
13721,47,32190,59016,0.0,324,1
13722,21,31184,1972,28.2,415,0
13723,29,91171,3443,55.6,551,1
13724,19,15000,47942,14.1,620,0
13725,34,61880,35897,55.8,589,0
13726,37,15000,37894,28.0,756,0
13727,41,52173,31184,53.4,756,0
13728,40,37838,1047,33.4,417,0
13729,30,57498,7936,49.0,484,0
13730,37,32301,50640,46.1,252,1
13731,44,97591,11282,58.7,599,1
13732,19,100632,19650,64.3,579,1
13733,25,42440,15604,0.0,542,0
13734,62,15000,50941,9.2,536,0
13735,50,27721,7717,75.2,341,0
13736,18,15000,23632,28.6,269,0
13737,18,15000,4132,0.0,356,0
13738,18,24460,31883,16.9,528,0
13739,24,69945,8033,58.6,475,0
13740,44,19078,11081,0.0,309,0
13741,36,15000,18752,42.5,292,0
13742,57,16815,3922,0.0,394,0
13743,18,41461,47018,44.1,738,0
13744,43,33435,44744,4.1,656,0
13745,46,62370,6467,73.3,773,1
13746,19,90532,8578,38.5,494,1
13747,25,46487,50850,0.0,880,0
13748,18,27989,5600,11.0,434,0
13749,38,92458,19418,54.5,449,1
13750,56,77094,2727,74.4,552,1
13751,60,72671,48802,58.9,387,1
13752,55,24256,37188,0.0,569,0
13753,60,17452,58350,0.0,333,1
13754,61,40179,11385,61.0,421,0
13755,18,101213,19190,29.8,606,1
13756,25,12658,44086,26.2,200,1
13757,38,33285,136315,23.9,524,1
13758,43,44585,24620,86.5,393,1
13759,43,46107,29369,45.1,753,0
13760,34,35400,1803,23.3,413,0
13761,44,18723,22015,0.0,220,1
13762,60,103800,23459,31.5,480,1
13763,34,38886,21961,0.0,526,0
13764,63,15000,53484,1.9,728,0
13765,36,23753,6840,49.7,355,0
13766,49,30911,4629,35.4,390,0
13767,66,127293,40426,5.1,724,1
13768,45,13086,63465,22.3,396,1
13769,49,88614,1910,29.3,448,1
13770,20,36929,55542,6.8,396,1
13771,29,55218,48039,60.1,794,0
13772,26,93980,36337,81.0,699,0
13773,56,42440,1209,81.0,388,0
13774,34,24929,8882,0.0,442,0
13775,53,69292,99814,0.0,418,1
13776,41,26296,28359,36.8,764,0
13777,36,16605,44864,40.2,890,0
13778,39,45346,35253,22.1,668,0
13779,33,15000,21620,8.4,285,0
13780,50,15000,44704,3.3,669,0
13781,25,65268,37176,41.6,542,0
13782,25,87536,13577,77.0,663,1
13783,34,42965,7754,25.4,480,0
13784,23,26382,43371,18.0,756,0
13785,48,15000,6455,0.0,461,0
13786,42,15071,39534,38.4,885,0
13787,29,15000,53739,22.1,712,0
13788,33,22122,6869,13.5,439,0
13789,42,38425,15675,15.4,473,0
13790,41,15000,12998,43.4,323,0
13791,18,15000,36170,19.3,818,0
13792,19,15000,3152,37.2,339,0
13793,26,26664,48993,0.0,494,0
13794,37,42605,2135,49.3,405,0
13795,53,29758,40010,0.1,206,1
13796,47,68664,42653,67.4,627,0
13797,21,93596,28372,52.1,596,1
13798,28,62430,23358,31.2,551,0
13799,36,36974,55846,0.0,418,1
13800,27,52201,8634,53.7,461,0
13801,26,15000,47505,19.9,733,0
13802,39,17301,45976,38.5,727,0
13803,18,31456,45540,37.1,615,0
13804,26,80178,37358,73.3,600,1
13805,18,89284,5625,57.0,594,1
13806,54,53681,8686,45.3,482,0
13807,26,46654,13083,40.0,477,0
13808,48,28154,2511,0.0,450,0
13809,32,12511,57028,13.0,402,1
13810,41,27608,15856,21.6,425,0
13811,28,15000,40742,0.0,585,0
13812,45,33315,101803,12.0,468,1
13813,37,107803,15838,58.5,698,1
13814,40,97224,11145,60.8,651,1
13815,32,55703,28782,22.6,658,0
13816,32,15000,48436,25.1,835,0
13817,25,33670,10384,89.2,334,0
13818,18,32972,78896,18.8,469,1
13819,48,15000,49828,39.3,721,0
13820,38,34493,4143,0.0,200,1
13821,21,34108,21970,20.3,774,0
13822,37,12097,64464,10.9,384,1
13823,52,52294,42200,0.0,365,1
13824,43,59512,34978,80.2,537,1
13825,45,47346,14815,13.0,528,0
13826,55,43848,1790,5.5,495,0
13827,34,48599,57410,0.0,276,1
13828,24,45666,40565,34.6,693,0
13829,22,9710,35659,9.0,244,1
13830,40,56419,54035,5.1,480,1
13831,43,101684,15524,88.3,595,1
13832,44,15000,4291,6.7,299,0
13833,28,71920,24614,73.1,684,0
13834,33,10725,72491,18.9,365,1
13835,23,33226,40119,41.4,802,0
13836,55,36477,40093,26.7,672,0
13837,31,25749,45598,0.0,718,0
13838,18,73107,7092,64.9,397,1
13839,43,42079,12041,5.8,515,0
13840,29,49089,44849,24.9,627,0
13841,19,27553,39513,28.5,681,0
13842,25,39596,7648,29.1,445,0
13843,23,91626,32418,21.3,476,1
13844,48,54219,6796,100.0,404,0
13845,36,71475,39364,56.4,510,0
13846,21,18234,7835,63.5,318,0
13847,24,76650,11014,67.5,609,1
13848,36,83380,4691,68.7,671,1
13849,38,49417,7544,43.1,474,0
13850,18,65624,30873,70.1,433,1
13851,32,36659,18321,0.0,200,1
13852,46,16586,4818,5.3,411,0
13853,35,53554,37295,85.8,637,1
13854,22,83196,2774,58.1,473,1
13855,33,96891,19452,45.2,648,1
13856,29,34681,37462,35.8,753,0
13857,39,14931,29553,4.3,200,1
13858,34,34385,6589,22.3,428,0
13859,47,94285,30075,65.4,601,0
13860,37,13050,12994,0.0,200,1
13861,27,15000,26901,66.1,235,0
13862,18,21775,15129,49.9,349,0
13863,31,20523,49067,0.0,271,1
13864,26,69057,5102,86.5,587,1
13865,38,56183,21510,81.7,564,1
13866,30,29744,41495,32.3,706,0
13867,41,25943,4149,30.7,387,0
13868,39,25325,2063,19.9,422,0
13869,18,47990,28949,0.0,200,1
13870,47,77353,44537,52.9,472,0
13871,38,47939,38432,17.7,595,0
13872,18,62131,32325,70.4,655,1
13873,32,15000,1896,0.0,432,0
13874,37,35395,54944,0.0,254,1
13875,42,11808,52863,0.0,714,1
13876,46,40877,11263,6.9,487,0
13877,31,15000,14633,27.7,331,0
13878,23,74575,8109,68.6,535,1
13879,43,92357,14560,86.5,630,1
13880,41,74775,12913,61.5,612,1
13881,41,73294,9397,71.6,518,1
13882,23,33381,50588,26.5,532,0
13883,18,15516,72084,6.8,365,1
13884,18,61402,20280,35.3,520,0
13885,31,37453,43324,52.4,905,0
13886,28,19623,2918,0.0,470,0
13887,40,15000,6041,15.9,358,0
13888,49,80087,27414,65.0,565,0
13889,32,45514,16116,0.0,536,0
13890,33,15000,40425,0.0,769,0
13891,36,34908,44098,14.8,651,0
13892,44,47840,9158,62.3,439,0
13893,51,55181,19655,41.1,511,0
13894,20,68414,26395,26.4,669,0
13895,18,15000,45300,9.0,728,0
13896,23,48197,38317,46.7,730,0
13897,50,80776,35980,58.0,727,1
13898,27,15000,41088,8.5,779,0
13899,18,41990,49808,0.0,328,1
13900,21,23480,39711,27.6,723,0
13901,53,56540,22432,0.0,571,0
13902,39,15000,50317,35.5,767,0
13903,18,18665,10284,62.9,321,0
13904,44,20027,6745,44.5,359,0
13905,25,35209,14840,55.9,414,0
13906,25,92592,33068,73.0,577,1
13907,21,99171,9382,68.7,638,1
13908,36,18359,15371,21.7,364,0
13909,48,114292,23241,39.9,490,1
13910,52,15000,50786,20.8,742,0
13911,43,110798,25392,27.9,662,1
13912,41,41704,14435,0.0,530,0
13913,37,18817,69440,0.0,371,1
13914,36,87629,15260,72.7,712,1
13915,50,15000,51934,20.7,842,0
13916,18,47662,54648,0.0,381,1
13917,36,57338,8373,49.9,474,0
13918,38,85429,15948,75.3,517,1
13919,40,49902,45211,0.0,940,0
13920,53,19277,44863,8.7,359,1
13921,41,50820,7562,63.0,439,0
13922,27,10349,61013,29.1,281,1
13923,36,15416,41966,1.0,629,0
13924,19,30253,46215,28.8,296,1
13925,35,25227,41434,35.0,790,0
13926,18,29996,8554,20.5,437,0
13927,21,16267,3027,35.8,344,0
13928,55,76378,49286,59.0,694,0
13929,31,85856,37690,54.5,609,1
13930,52,57499,24340,60.5,492,0
13931,18,79116,42457,38.1,649,0
13932,37,45504,41280,0.0,757,0
13933,31,53370,128766,23.2,543,1
13934,36,43370,42765,0.0,414,1
13935,24,15000,11590,36.8,320,0
13936,35,58039,41671,41.5,507,0
13937,56,63114,27239,2.6,569,0
13938,25,43196,5033,66.2,403,0
13939,30,15116,11025,0.0,441,0
13940,33,26720,44622,4.8,363,1
13941,57,15000,8956,9.3,380,0
13942,41,11051,95982,29.2,497,1
13943,26,15000,40441,5.9,730,0
13944,36,20443,51123,21.6,645,0
13945,22,15000,5178,0.0,396,0
13946,18,39198,12953,14.1,494,0
13947,29,23701,80,17.3,416,0
13948,36,30258,54664,51.8,652,0
13949,33,12485,104358,53.1,523,1
13950,42,52047,56354,0.0,678,0
13951,44,52332,18234,18.9,508,0
13952,18,19412,4127,3.4,434,0
13953,35,74953,22438,20.1,586,0
13954,42,22887,48462,0.0,861,0
13955,46,31429,9020,1.5,492,0
13956,54,20961,47512,0.0,604,0
13957,44,15000,49166,23.7,681,0
13958,47,53131,2567,46.9,452,0
13959,41,58442,21731,68.8,535,1
13960,32,95816,9574,77.7,688,1
13961,35,50660,52471,0.0,798,0
13962,18,57475,14035,53.4,491,0
13963,18,67372,30148,42.4,705,0
13964,33,15000,265,0.0,438,0
13965,36,15000,7024,60.5,301,0
13966,70,12301,93427,27.7,469,1
13967,33,25513,14309,100.0,237,0
13968,43,77224,405,46.4,460,1
13969,47,37256,9630,13.3,473,0
13970,39,28192,10696,86.1,328,0
13971,40,12955,35200,0.0,294,1
13972,36,20082,45621,46.1,325,1
13973,25,43834,51594,5.6,1000,0
13974,25,52644,28248,34.7,658,0
13975,28,79214,31183,63.5,577,0
13976,52,45621,68148,88.7,351,1
13977,39,15000,16153,38.2,293,0
13978,37,22177,5717,69.5,326,0
13979,31,20636,35103,0.0,624,0
13980,40,99259,29435,51.0,574,0
13981,41,53507,35824,50.5,656,0
13982,30,49985,37468,55.3,803,0
13983,46,24611,10938,59.9,362,0
13984,39,41224,4347,31.1,439,0
13985,48,19002,3357,6.8,406,0
13986,22,40220,40217,61.0,796,0
13987,22,15000,18484,0.8,285,0
13988,20,37751,51965,24.3,477,0
13989,29,34713,43691,0.0,808,0
13990,50,24842,35968,30.8,707,0
13991,18,24069,45788,0.0,791,0
13992,18,89015,30572,71.2,520,0
13993,34,45067,35652,32.4,688,0
13994,43,30415,67489,0.0,307,1
13995,23,87557,5187,78.6,738,1
13996,37,31832,45264,43.6,715,0
13997,22,101034,37442,57.0,728,1
13998,36,96911,21777,50.1,515,1
13999,55,15000,40498,0.3,676,0
14000,18,63134,30126,21.4,557,0
14001,23,78543,8268,78.8,557,1
14002,43,18589,38785,20.7,679,0
14003,31,57585,22434,85.5,566,1
14004,38,13046,40889,23.1,316,1
14005,35,15000,38264,10.7,748,0
14006,45,16120,108479,22.8,534,1
14007,18,32129,1524,22.7,430,0
14008,41,64939,35359,64.0,548,0
14009,18,25559,10040,29.3,389,0
14010,24,15000,33674,27.4,766,0
14011,49,15000,10973,0.0,364,0
14012,18,151120,26648,100.0,601,0
14013,25,15000,356,0.0,369,0
14014,18,70568,35717,26.0,382,0
14015,18,26683,57711,11.1,433,1
14016,18,43232,39856,26.9,644,0
14017,18,38595,40967,22.0,671,0
14018,28,15000,33916,5.2,664,0
14019,24,15000,24949,25.9,236,0
14020,18,42876,31901,27.1,628,0
14021,24,98102,10458,48.9,640,1
14022,41,112469,28484,39.4,555,1
14023,46,85811,20336,66.5,633,1
14024,42,39901,5497,61.6,422,0
14025,30,82144,897,87.2,556,1
14026,44,24043,86225,37.7,440,1
14027,26,54762,13072,35.3,523,0
14028,32,74043,53889,0.0,200,1
14029,57,19366,31,8.7,411,0
14030,40,15000,26520,49.0,267,0
14031,45,15000,44878,22.9,641,0
14032,39,34076,63879,0.0,395,1
14033,36,36946,53190,0.0,343,1
14034,39,10590,3230,0.0,308,1
14035,35,79222,3096,54.9,486,1
14036,36,87480,13114,65.2,537,1
14037,39,22571,42453,16.2,578,0
14038,67,110416,20440,59.5,664,1
14039,22,63132,19440,17.6,578,0
14040,27,38746,56610,2.4,234,1
14041,20,15000,41355,0.0,713,0
14042,47,50029,37577,27.4,501,0
14043,35,53561,17110,37.9,499,0
14044,44,12884,2846,3.5,200,1
14045,48,11695,29806,0.0,321,1
14046,39,21943,7646,41.6,399,0
14047,35,92278,30515,52.1,552,0
14048,49,34103,308,22.9,448,0
14049,18,26432,6982,34.8,400,0
14050,20,79076,17015,64.5,611,1
14051,34,85591,3073,56.0,661,1
14052,22,26717,1567,36.7,403,0
14053,30,28279,40003,15.0,493,0
14054,39,109291,8860,53.8,724,1
14055,25,15000,167,11.3,440,0
14056,51,75029,46878,0.0,687,0
14057,62,15000,35303,5.5,728,0
14058,41,19234,47935,30.2,663,0
14059,57,42004,49526,22.5,549,0
14060,47,13188,44134,20.1,316,1
14061,49,25261,18338,0.0,251,1
14062,18,20291,9821,41.0,333,0
14063,39,25878,92505,13.2,368,1
14064,28,38387,47231,0.0,747,0
14065,18,15000,10241,47.6,322,0
14066,32,15000,7332,28.8,330,0
14067,45,32961,30174,29.0,620,0
14068,39,16901,24700,67.6,272,0
14069,18,10586,55741,4.5,227,1
14070,50,88578,2795,54.3,492,1
14071,37,15000,37518,0.0,606,0
14072,55,15000,2179,0.0,363,0
14073,18,70335,33952,71.7,655,0
14074,31,58277,106115,38.2,556,1
14075,41,50553,27201,37.6,527,0
14076,60,20391,13128,0.0,460,0
14077,29,47020,29479,36.4,683,0
14078,31,25840,9426,34.1,368,0
14079,29,99467,2903,42.9,477,1
14080,27,72829,16969,69.9,373,1
14081,36,54800,35654,43.6,708,0
14082,35,15000,44046,14.7,737,0
14083,49,26244,42058,27.7,432,0
14084,37,100315,10378,100.0,657,0
14085,34,15000,39116,9.4,826,0
14086,25,16591,38260,0.0,634,0
14087,44,38849,3332,31.7,461,0
14088,34,15000,13111,77.1,279,0
14089,36,15000,44283,24.5,781,0
14090,44,21478,34760,17.3,645,0
14091,25,85186,53027,7.8,552,1
14092,18,35858,1137,6.9,458,0
14093,44,24021,12830,72.1,320,0
14094,55,42548,23038,0.0,527,0
14095,32,69088,39195,79.9,377,1
14096,37,15000,44374,0.0,682,0
14097,31,95129,44279,63.0,782,1
14098,24,22761,31303,21.6,628,0
14099,18,15000,27896,34.7,262,0
14100,31,36665,104416,9.6,363,1
14101,41,15000,24673,55.4,235,0
14102,37,15000,37811,3.4,486,0
14103,29,21390,18433,93.5,278,0
14104,38,77928,20969,15.5,597,0
14105,52,78703,20734,77.5,601,1
14106,20,42711,38130,55.7,830,0
14107,29,9607,33538,0.0,259,1
14108,50,87373,31667,45.2,598,0
14109,47,15000,17949,53.2,302,0
14110,24,29639,35428,23.3,737,0
14111,36,78731,20336,45.2,572,0
14112,33,15000,41418,3.5,727,0
14113,18,23566,20728,23.6,802,0
14114,43,15000,24268,82.1,279,0
14115,41,15000,12001,5.7,336,0
14116,23,15000,11938,56.0,305,0
14117,52,15000,44774,14.9,906,0
14118,42,87485,9517,39.3,637,1
14119,46,24246,39578,16.0,681,0
14120,46,15000,48160,0.0,561,0
14121,29,19970,959,5.2,425,0
14122,46,18486,6469,0.0,460,0
14123,26,13828,44193,0.0,290,1
14124,24,53290,1042,53.9,463,0
14125,33,28844,2891,37.9,385,0
14126,33,54687,27026,29.4,665,0
14127,31,18913,8113,4.0,405,0
14128,42,27545,37175,29.6,627,0
14129,36,24243,43853,33.0,611,0
14130,45,53991,10053,33.3,517,0
14131,21,12546,7183,0.0,200,1
14132,47,15200,4804,40.9,342,0
14133,22,27100,1169,14.8,430,0
14134,26,41670,34354,42.0,712,0
14135,26,15000,22293,84.1,200,0
14136,40,88196,30080,66.7,644,0
14137,20,64459,21034,58.5,510,0
14138,29,31171,45734,0.0,722,0
14139,51,44064,8674,24.7,449,0
14140,22,42230,77914,0.0,315,1
14141,23,10560,68097,12.1,376,1
14142,24,15000,38171,11.5,667,0
14143,42,36239,44218,23.6,621,0
14144,24,32066,34698,0.0,328,1
14145,34,25249,35818,0.0,827,0
14146,24,58058,12601,39.5,497,0
14147,44,58529,44853,57.2,751,0
14148,37,37569,49416,35.6,519,0
14149,37,28613,1614,13.1,439,0
14150,55,88944,37670,55.9,601,0
14151,27,109760,2545,38.4,489,1
14152,47,30608,112738,15.7,385,1
14153,31,57384,56603,0.0,263,1
14154,24,64003,23422,31.2,552,0
14155,28,24953,7955,41.3,396,0
14156,35,16499,36607,0.0,606,0
14157,39,47212,42782,38.3,751,0
14158,18,66019,30987,56.3,740,0
14159,19,15000,50106,24.0,716,0
14160,55,72127,12461,85.7,785,1
14161,42,15000,51305,23.4,610,0
14162,30,15000,31596,19.5,851,0
14163,52,15000,97,8.9,406,0
14164,18,69964,30755,66.2,726,0
14165,48,48263,36061,71.0,607,1
14166,45,25324,58549,11.8,667,0
14167,34,79067,38754,78.2,519,1
14168,44,22139,23316,12.0,238,0
14169,33,15000,40135,18.5,787,0
14170,18,74044,28368,49.5,541,0
14171,35,13411,21808,3.2,200,1
14172,42,26871,93658,28.5,445,1
14173,43,106508,36351,59.3,746,1
14174,20,35224,69144,0.0,354,1
14175,43,15000,40980,28.5,754,0
14176,49,23055,46961,0.0,526,0
14177,31,15000,42005,28.9,839,0
14178,49,24433,54219,26.2,268,1
14179,29,31419,4911,4.3,455,0
14180,35,48352,7787,35.9,484,0
14181,40,18054,14821,43.8,341,0
14182,44,15976,3866,20.3,383,0
14183,60,47674,34979,30.0,584,0
14184,26,117008,30288,39.1,571,1
14185,43,102020,17639,52.7,595,1
14186,25,15000,19785,28.9,315,0
14187,33,15000,42576,0.8,716,0
14188,30,18425,17969,24.5,251,0
14189,18,64365,65342,7.1,454,1
14190,27,54136,25565,5.4,553,0
14191,34,11565,47107,0.0,228,1
14192,30,15312,54855,0.0,484,0
14193,25,45578,16230,0.0,502,0
14194,31,126990,50069,7.2,626,1
14195,36,49313,37993,23.9,554,0
14196,30,37543,32437,42.6,263,1
14197,27,16319,43990,27.1,635,0
14198,33,68154,23475,62.0,509,0
14199,33,54335,6901,33.5,496,0
14200,49,15000,46422,0.0,596,0
14201,36,15000,13066,50.9,297,0
14202,40,25781,65645,0.4,417,1
14203,31,15000,46214,0.0,687,0
14204,18,40455,15504,9.2,500,0
14205,29,61222,38646,11.1,604,0
14206,40,76935,15215,59.9,524,1
14207,35,45441,41648,14.3,597,0
14208,44,15000,15838,18.5,334,0
14209,57,53592,49233,46.7,566,0
14210,68,35284,12941,60.3,366,0
14211,46,77081,31217,60.2,726,0
14212,18,96140,28900,35.4,659,1
14213,18,69897,25750,28.2,577,0
14214,36,116686,3067,47.9,394,1
14215,18,15000,41649,35.0,929,0
14216,19,24464,14794,40.9,354,0
14217,42,102311,18340,79.7,623,0
14218,44,43013,33821,25.2,724,0
14219,18,82135,30452,62.1,773,0
14220,32,57145,29014,0.0,301,1
14221,36,12441,83855,17.2,365,1
14222,62,49520,37573,60.3,749,0
14223,34,52521,41596,34.9,663,0
14224,34,15630,75583,6.2,367,1
14225,22,26030,38709,23.5,782,0
14226,18,15000,8816,0.0,405,0
14227,41,79383,37066,82.8,535,1
14228,46,38905,21515,32.9,479,0
14229,42,9736,52888,11.4,377,1
14230,30,71863,32148,59.0,620,0
14231,19,90402,1624,85.3,690,1
14232,34,44251,43100,0.0,790,0
14233,52,37828,41478,0.0,245,1
14234,37,28798,15106,100.0,284,0
14235,18,15000,40228,16.4,568,0
14236,29,52415,30941,56.7,880,0
14237,35,39450,17310,18.2,519,0
14238,34,17883,17134,5.2,274,0
14239,34,101531,34861,61.2,742,1
14240,38,82836,27210,70.5,764,1
14241,39,41021,43445,18.4,610,0
14242,40,54480,32487,26.8,510,0
14243,24,30751,44430,21.7,735,0
14244,29,50396,39213,70.6,523,1
14245,44,52219,47203,29.4,440,0
14246,40,44609,12409,32.5,464,0
14247,18,94774,18233,70.0,697,1
14248,33,27647,15855,47.3,358,0
14249,45,15000,9430,36.4,317,0
14250,32,45402,4445,43.3,454,0
14251,40,15000,9727,24.1,315,0
14252,35,30020,4533,61.6,385,0
14253,35,25874,1671,55.9,374,0
14254,43,15000,16129,0.0,327,0
14255,45,41638,8347,22.2,464,0
14256,53,57410,33094,42.7,670,0
14257,27,15000,15325,8.4,336,0
14258,47,16994,4467,23.4,366,0
14259,42,40417,46499,65.1,764,0
14260,35,25826,6753,0.0,471,0
14261,29,17328,20286,0.7,219,1
14262,27,108200,41922,21.0,533,1
14263,18,15000,1823,25.1,362,0
14264,39,22173,34195,5.7,715,0
14265,26,16899,46911,34.3,625,0
14266,35,15000,18451,61.0,261,0
14267,37,16091,75292,19.0,618,1
14268,40,29772,12247,41.9,364,0
14269,49,103150,14683,72.9,609,1
14270,29,57358,17745,9.5,557,0
14271,49,15000,41423,9.4,713,0
14272,18,70743,10727,79.1,522,1
14273,35,71617,32222,45.9,767,0
14274,20,25779,22625,0.0,546,0
14275,28,42368,25811,11.9,529,0
14276,44,11924,49764,10.0,200,1
14277,40,31406,40776,21.1,796,0
14278,53,81721,42508,12.4,658,0
14279,44,15000,43239,0.0,529,0
14280,22,58578,5905,46.6,479,0
14281,25,15000,18022,47.3,274,0
14282,47,15000,15950,22.8,281,0
14283,32,21109,44404,31.8,695,0
14284,43,53687,41722,10.3,421,0
14285,37,32777,47991,14.1,628,0
14286,35,79814,71082,0.0,430,1
14287,22,15000,40780,15.3,695,0
14288,29,12473,69499,5.1,405,1
14289,42,48918,9448,0.0,200,1
14290,36,41718,7602,0.0,517,0
14291,53,45019,39110,45.1,684,0
14292,36,15400,179,8.7,393,0
14293,38,41532,12261,31.9,468,0
14294,44,111701,35207,26.6,594,1
14295,35,86162,17824,68.6,776,1
14296,38,30447,54225,4.7,250,1
14297,32,15000,47986,25.8,739,0
14298,19,48736,39664,27.9,532,0
14299,36,98965,7021,55.8,573,1
14300,32,41820,14387,0.0,534,0
14301,53,33428,1736,19.2,443,0
14302,31,97424,23128,48.4,632,1
14303,42,57817,31775,44.4,686,0
14304,30,15000,26686,5.2,874,0
14305,58,40585,12066,0.0,544,0
14306,40,52951,27760,28.0,711,0
14307,45,43715,9665,0.0,569,0
14308,21,15000,33093,2.3,664,0
14309,48,65658,43440,71.4,499,1
14310,44,15000,18721,62.2,290,0
14311,48,15000,9171,53.2,308,0
14312,28,51842,10017,0.0,557,0
14313,45,15000,40050,0.0,683,0
14314,27,15000,16135,64.1,257,0
14315,18,45042,30840,26.9,742,0
14316,24,37909,44957,21.1,558,0
14317,46,15000,15374,50.4,278,0
14318,36,10539,57969,29.4,335,1
14319,26,38829,7918,38.9,423,0
14320,38,41016,5635,2.8,496,0
14321,33,15000,37142,0.0,637,0
14322,25,17976,3504,0.0,474,0
14323,27,15000,41670,10.4,640,0
14324,29,34947,288,28.0,441,0
14325,50,89982,42416,81.6,536,0
14326,25,15000,4113,12.4,402,0
14327,18,65815,34578,51.5,669,0
14328,33,79403,30114,66.0,670,1
14329,22,91561,19648,73.6,725,1
14330,27,33360,37291,22.3,765,0
14331,29,19536,76455,0.0,363,1
14332,25,19080,11516,25.7,358,0
14333,36,70373,25605,86.9,600,1
14334,56,24112,12086,0.0,530,0
14335,31,15000,37998,8.5,605,0
14336,18,15192,11188,0.0,386,1
14337,52,12110,103426,21.6,465,1
14338,39,62976,9611,72.4,441,1
14339,37,92453,12834,72.4,613,1
14340,38,55736,6073,55.3,486,0
14341,36,92800,11104,71.3,668,1
14342,25,68721,17016,79.3,595,1
14343,31,63405,26695,80.6,444,1
14344,51,24402,44287,21.0,652,0
14345,43,28141,34217,0.0,289,1
14346,36,19501,42601,11.3,725,0
14347,18,56388,26607,0.0,591,0
14348,24,55281,23577,46.4,746,0
14349,31,28744,36048,43.5,200,0
14350,28,15000,52276,0.0,633,0
14351,49,54534,42850,69.1,769,0
14352,33,15000,8161,0.0,389,0
14353,40,15000,44910,16.0,826,0
14354,27,85072,29569,49.5,602,1
14355,27,30408,45001,28.6,570,0
14356,48,28282,88630,3.7,429,1
14357,48,26780,50107,23.5,675,0
14358,34,15471,12089,36.9,333,0
14359,38,84863,54528,0.0,999,0
14360,25,97394,4203,78.0,633,1
14361,20,34751,86709,22.6,272,1
14362,28,25515,23550,0.0,466,0
14363,41,37451,7442,0.0,481,0
14364,36,11276,43651,0.5,200,1
14365,42,77307,14114,79.4,470,1
14366,42,94372,10270,82.2,574,1
14367,28,72100,242,51.9,600,1
14368,18,15000,7178,10.8,390,0
14369,23,47759,39506,36.2,631,0
14370,33,12071,28585,0.0,280,1
14371,33,30826,4719,39.2,389,0
14372,41,25634,33958,11.0,285,1
14373,51,15000,41213,18.0,814,0
14374,39,26135,67900,15.6,271,1
14375,20,53674,10679,31.6,471,0
14376,41,22696,29909,11.7,597,0
14377,37,15000,38973,0.0,703,0
14378,32,44851,46306,0.0,621,0
14379,38,22157,40925,33.2,672,0
14380,26,41801,34968,36.4,649,0
14381,26,53530,54856,0.0,284,1
14382,25,15148,638,0.0,200,1
14383,18,15000,48955,0.0,724,0
14384,46,49995,12306,42.3,487,0
14385,52,37647,45607,0.0,740,0
14386,35,52343,65738,0.0,410,1
14387,19,33407,35558,13.2,652,0
14388,39,71374,50225,47.3,522,0
14389,44,71619,34410,46.2,505,0
14390,24,29448,25342,18.7,746,0
14391,28,90250,29308,40.7,751,1
14392,38,117774,12574,53.0,720,1
14393,34,38667,79391,0.0,289,1
14394,37,74695,912,69.2,599,1
14395,18,15000,56474,0.0,471,0
14396,18,15262,40622,5.9,617,0
14397,46,23211,4955,34.4,385,0
14398,20,15000,34336,13.1,976,0
14399,32,15000,4531,0.0,445,0
14400,44,57686,46094,36.8,442,0
14401,45,15000,7236,40.2,337,0
14402,37,23805,13295,36.2,363,0
14403,47,10195,79065,26.6,515,1
14404,18,26304,38084,36.4,629,0
14405,18,17856,42253,2.0,347,1
14406,38,10042,9724,0.0,200,1
14407,60,19762,5117,0.0,420,0
14408,18,46927,35938,45.4,592,0
